,State,NAPCS School ID,NCES ID,School Name,ModCount,Virtual Flag,Locale,Address,City,County,ZIP,Latitude,Longitude,nearest_tc,distance
3805,MI,C2699007,260009600600,Byron Center Charter School,1,No,Rural,9930 Burlingame Ave SW,Byron Center,Kent County,49315,42.783954,-85.702727,Metro Health - University of Michigan Health,5.148137410479962
3806,MI,C2699010,260020901136,Chandler Woods Charter Academy,1,No,Suburban,6895 Samrick Ave NE,Belmont,Kent County,49306,43.08357,-85.629031,Spectrum Health - Butterworth Hospital,8.089256860800331
3807,MI,C2699014,260015000911,Cross Creek Charter Academy,1,No,Suburban,7701 Kalamazoo Ave SE,Byron Center,Kent County,49315,42.824455,-85.624532,Metro Health - University of Michigan Health,5.294565339033233
3808,MI,C2699015,260023201202,Edison Public School Academy,1,No,Urban,1903 Wilkins St,DETROIT,Wayne County,48207,42.351676,-83.037605,DMC - Detroit Receiving Hospital,0.9311604904287475
3809,MI,C2699016,260015900979,Eagle Crest Charter Academy,1,No,Suburban,11950 Riley St,Holland,Ottawa County,49424,42.826491,-86.075285,Metro Health - University of Michigan Health,18.186763373966773
3810,MI,C2699017,260013600786,Eaton Academy,1,No,Suburban,21450 Universal Ave,Eastpointe,Macomb County,48021,42.455918,-82.957633,Ascension St. John Hospital,3.349534452498774
3811,MI,C2699018,260021501164,Dr. Joseph F. Pollack Academic Center Of Excellence (Pace Academy),1,No,Urban,23777 Southfield Rd,SOUTHFIELD,Oakland County,48075,42.465521,-83.222081,"Ascension of Providence Hospital, Southfield Campus",1.003668997170764
3812,MI,C2699019,260019201100,Endeavor Charter Academy,1,No,Suburban,380 Helmer Rd N,Battle Creek,CALHOUN COUNTY,49037,42.32512,-85.238988,Bronson Battle Creek Hospital,3.1179174953184887
3813,MI,C2699020,260021801174,Francis Reh Public School Academy,1,No,Urban,2201 Owen St,Saginaw,Saginaw County,48601,43.406695,-83.944753,Ascension St. Mary's of Michigan,1.3028512538890504
3814,MI,C2699022,260019301102,Grand Blanc Academy,1,No,Suburban,5135 East Hill Rd,Grand Blanc,Genesee County,48439,42.945356,-83.606678,Ascension Genesys Hospital,4.030741806119947
3815,MI,C2699023,260015700971,Great Lakes Academy,1,No,Urban,46312 Woodward Ave,Pontiac,Oakland County,48342,42.629157,-83.288418,McLaren Oakland,0.658746921204505
3816,MI,C2699024,260014300844,Hillsdale Preparatory School,1,No,Town,160 Mechanic Rd,Hillsdale,Hillsdale County,49242,41.934381,-84.646664,Henry Ford Allegiance Health,25.448092518970654
3817,MI,C2699025,260021601165,Holly Academy,1,No,Town,820 Academy Rd,Holly,Oakland County,48442,42.791747,-83.641961,Ascension Genesys Hospital,6.917017418137097
3818,MI,C2699026,260021101145,Huron Academy (Grades K-2),1,No,Suburban,11401 Metropolitan Pkwy,Sterling Heights,Macomb County,48312,42.567112,-83.012297,Henry Ford Macomb Hospitals,4.221088472205894
3819,MI,C2699028,260009900612,Kensington Woods High School,1,No,Suburban,9501 Pettys Road,Lakeland,Livingston County,48143,42.457407,-83.836383,Michigan Medicine,13.180531910748039
3820,MI,C2699029,260014800909,Knapp Charter Academy,1,No,Suburban,1759 Leffingwell Ave NE,Grand Rapids,Kent County,49525,42.993783,-85.600653,Spectrum Health - Butterworth Hospital,3.6602689787289044
3821,MI,C2699030,260022001176,Landmark Academy,1,No,Suburban,4800 Lapeer Rd,Kimball,St. Clair County,48074,42.983889,-82.515685,McLaren Macomb,33.544241058286104
3822,MI,C2699031,260019701106,Linden Charter Academy,1,No,Suburban,3244 North Linden Rd,Flint,Genesee County,48504,43.052437,-83.771028,Hurley Medical Center,3.93529141438145
3823,MI,C2699032,260013100781,"Martin Luther King, Jr. Education Center Academy",1,No,Urban,16827 Appoline St,DETROIT,Wayne County,48235,42.414562,-83.171359,DMC - Sinai-Grace Hospital,0.6394404676890307
3824,MI,C2699033,260021301149,New Bedford Academy,1,No,Suburban,6315 Secor Rd,Lambertville,Monroe County,48144,41.730205,-83.627059,ProMedica Toledo Hospital,4.282197923816737
3825,MI,C2699036,260021901175,North Saginaw Charter Academy,1,No,Suburban,2332 Trautner Dr,Saginaw,Saginaw County,48604,43.484748,-83.968946,Covenant Healthcare,3.9462941574914057
3826,MI,C2699037,260019401103,Northridge Academy,1,No,Rural,4100 Coldwater Road,Flint,Genesee County,48504,43.091481,-83.757564,Hurley Medical Center,5.489421377946142
3827,MI,C2699038,260006800474,Pansophia Academy,1,No,Town,52 Abbott Ave,Coldwater,Branch County,49036,41.950399,-84.995595,Bronson Battle Creek Hospital,27.926366065143462
3828,MI,C2699039,260020401119,Paragon Charter Academy,1,No,Suburban,3750 Mccain Rd,Jackson,Jackson County,49201,42.233453,-84.461498,Henry Ford Allegiance Health,3.716461577974259
3829,MI,C2699040,260020601123,Paramount Charter Academy,1,No,Urban,3624 South Westnedge Ave,Kalamazoo,Kalamazoo County,49008,42.255348,-85.589769,Bronson Methodist Hospital,2.138083500434311
3830,MI,C2699042,260008700557,Renaissance Public School Academy,1,No,Town,2797 South Isabella Rd,Mount Pleasant,Isabella County,48858,43.600572,-84.747777,MidMichigan Medical Center-Midland,24.47733897401727
3831,MI,C2699043,260020801135,Ridge Park Charter Academy,1,No,Urban,4120 Camelot Ridge Dr SE,Grand Rapids,Kent County,49546,42.918516,-85.57712,Mercy Health Saint Mary's,5.10541566636484
3832,MI,C2699044,260016100986,Saginaw Preparatory Academy,1,No,Suburban,5173 Lodge St,Saginaw,Saginaw County,48601,43.395731,-83.879103,Ascension St. Mary's of Michigan,3.633848569158983
3833,MI,C2699045,260013700787,Summit Academy - Flat Rock,1,No,Suburban,30100 Olmstead Rd,Flat Rock,Wayne County,48134,42.087439,-83.257402,Beaumont Hospital - Trenton,3.0321155007267486
3834,MI,C2699047,260021401153,Timberland Academy,1,No,Suburban,2574 Mclaughlin Ave,Muskegon,Muskegon County,49442,43.231512,-86.179945,"Mercy Health, Mercy Campus",2.308347684016382
3835,MI,C2699049,260011500706,Vanderbilt Charter Academy,1,No,Urban,301 West 16Th St,Holland,Ottawa County,49423,42.783106,-86.122518,Metro Health - University of Michigan Health,21.096218000540393
3836,MI,C2699050,260009800602,Vanguard Charter Academy,1,No,Suburban,1620 52Nd St SW,Wyoming,Kent County,49519,42.869669,-85.70415,Metro Health - University of Michigan Health,1.120312798284783
3837,MI,C2699051,260009700601,Vista Charter Academy,1,No,Suburban,711 32Nd St SE,Grand Rapids,Kent County,49548,42.90576,-85.650416,Mercy Health Saint Mary's,3.6683797155649507
3838,MI,C2699052,260014900910,Walker Charter Academy,1,No,Suburban,1801 3 Mile Rd Nw,Grand Rapids,Kent County,49544,42.993831,-85.745058,Spectrum Health - Butterworth Hospital,4.382441325065475
3839,MI,C2699053,260025401247,Walton Charter Academy,1,No,Urban,744 East Walton Blvd,Pontiac,Oakland County,48340,42.675971,-83.273955,McLaren Oakland,2.7254081999447846
3840,MI,C2699054,260011300704,West MI Academy for Arts and Academics,1,No,Suburban,17350 Hazel St,Spring Lake,Ottawa County,49456,43.086428,-86.212629,"Mercy Health, Mercy Campus",8.233817774644056
3841,MI,C2699055,260009200596,West Mi Academy Of Environmental Science,1,No,Suburban,4463 Leonard St Nw,Grand Rapids,Kent County,49534,42.987009,-85.777671,Spectrum Health - Butterworth Hospital,5.822834978319441
3842,MI,C2699056,260020001111,WHITE PINE ACADEMY,1,No,Rural,510 Russell St,LESLIE,INGHAM COUNTY,49251,42.445497,-84.428457,Henry Ford Allegiance Health,13.572388001285821
3843,MI,C2699057,260018201057,Will Carleton Charter School Academy,1,No,Rural,2001 West Hallett Rd,Hillsdale,Hillsdale County,49242,41.912516,-84.66552,Henry Ford Allegiance Health,27.24205741547759
3844,MI,C2699058,260020301114,Windemere Park Charter Academy,1,No,Suburban,3100 West Saginaw St,LANSING,INGHAM COUNTY,48917,42.740937,-84.591073,Sparrow Hospital,2.87460700608554
3845,MI,C2699059,260002000213,Windover High School,1,No,Urban,919 Smith Rd,Midland,Midland County,48640,43.615941,-84.282443,MidMichigan Medical Center-Midland,1.733402666751027
3846,MI,C2699060,260007800528,WOODLAND SCHOOL,1,No,Rural,7224 Supply Rd,Traverse City,Grand Traverse County,49686,44.696051,-85.447069,Munson Medical Center,10.589070924608471
3847,MI,C2699062,260023901209,Detroit Service Learning Academy,1,No,Urban,21605 West 7 Mile Rd,DETROIT,Wayne County,48219,42.428267,-83.256401,"Ascension of Providence Hospital, Southfield Campus",3.3189175926111885
3848,MI,C2699071,260016301004,CENTRAL ACADEMY,1,No,Urban,2459 South Industrial Hwy,Ann Arbor,Washtenaw County,48104,42.25023,-83.731026,Michigan Medicine,2.3205580461259134
3849,MI,C2699073,260013901033,Cesar Chavez Middle School,4,No,Urban,6782 Goldsmith St,DETROIT,Wayne County,48209,42.311484,-83.115431,Henry Ford Hospital,4.181333144873552
3850,MI,C2699074,260013900789,Cesar Chavez Academy Elementary,1,No,Urban,8126 West Vernor Hwy,DETROIT,Wayne County,48209,42.306723,-83.116863,DMC - Detroit Receiving Hospital,4.48958752171972
3851,MI,C2699076,260016801037,Chandler Park Academy - Middle/High,4,No,Suburban,20100 Kelly Rd,Harper Woods,Wayne County,48225,42.44436,-82.941761,Ascension St. John Hospital,2.217575006206187
3852,MI,C2699081,260021001144,Conner Creek Academy East - Elementary,1,No,Suburban,16911 Eastland St,Roseville,Macomb County,48066,42.513539,-82.946805,McLaren Macomb,5.686170315203574
3853,MI,C2699083,260018601073,Crossroads Charter Academy Elementary School,1,No,Town,215 North State St,Big Rapids,Mecosta County,49307,43.700648,-85.484831,"Mercy Health, Mercy Campus",49.88794893262784
3854,MI,C2699086,260017401043,Detroit Academy Of Arts And Sciences,1,No,Urban,2985 East Jefferson Ave,DETROIT,Wayne County,48207,42.340523,-83.018459,DMC - Detroit Receiving Hospital,2.0988301117661257
3855,MI,C2699088,260009300597,Excel Charter Academy,1,No,Urban,4201 Breton Rd SE,Grand Rapids,Kent County,49512,42.887982,-85.606769,Mercy Health Saint Mary's,5.602899699929898
3856,MI,C2699090,260022401194,George Crockett Academy,1,No,Urban,4851 14Th St,DETROIT,Wayne County,48208,42.349068,-83.087039,Henry Ford Hospital,1.2968696570739204
3857,MI,C2699094,260019501104,International Academy Of Flint,1,No,Urban,2820 South Saginaw St,Flint,Genesee County,48503,42.996357,-83.678711,Hurley Medical Center,2.2135419302913477
3858,MI,C2699096,(blank),Joy Preparatory Academy,8,No,Urban,15055 Dexter Ave,DETROIT,Wayne County,48238,42.401417,-83.136094,DMC - Sinai-Grace Hospital,2.6542757339146164
3859,MI,C2699100,260021701166,Oakland International Academy - Middle & High School,4,No,Urban,6111 Miller St,DETROIT,Wayne County,48211,42.390833,-83.039828,DMC - Detroit Receiving Hospital,2.7113259044160745
3860,MI,C2699102,260024201212,Old Redford Academy - Elementary,1,No,Urban,17195 Redford St,DETROIT,Wayne County,48219,42.41575,-83.2595,Beaumont Hospital - Farmington Hills,3.8913586172885943
3861,MI,C2699104,260022501195,Summit Academy North High School,4,No,Rural,18601 Middlebelt Rd,Huron Township,Wayne County,48174,42.168686,-83.323159,Beaumont Hospital - Trenton,6.644940303528733
3862,MI,C2699106,260022701197,Voyageur Academy,4,No,Urban,4321 Military St,DETROIT,Wayne County,48210,42.332649,-83.120391,Henry Ford Hospital,3.0132515106931406
3863,MI,C2699108,260024501215,West Village Academy - South Campus,1,No,Urban,3530 Westwood St,Dearborn,Wayne County,48124,42.284597,-83.282122,Beaumont Hospital - Dearborn,3.482342718359965
3864,MI,C2699110,260010000613,Charyl Stockwell Academy,1,No,Suburban,9758 East Highland Rd,Howell,Livingston County,48843,42.629933,-83.759735,"Providence - Providence Park Hospital, Novi Campus",15.641702120428926
3865,MI,C2699112,260015600970,Pontiac Academy For Excellence,1,No,Urban,196 Cesar E Chavez Ave,Pontiac,Oakland County,48342,42.644998,-83.298359,McLaren Oakland,0.5889620100499166
3866,MI,C2699114,260016601035,Academy For Business & Technology Melvindale,1,No,Suburban,19625 Wood St,Melvindale,Wayne County,48122,42.275006,-83.196064,Beaumont Hospital - Dearborn,1.4129575881755225
3867,MI,C2699116,260018501065,William C Abney Academy,1,No,Urban,1435 Fulton St E,Grand Rapids,Kent County,49503,42.962869,-85.635403,Mercy Health Saint Mary's,1.399784990361354
3868,MN,C2700001,270021803475,Crosslake Community Charter School,1,Yes,Rural,35808 COUNTY RD 66,CROSSLAKE,Crow Wing County,56442,46.672267,-94.108168,St. Cloud Hospital,75.8461821882785
3869,MN,C2700002,270018103049,EL COLEGIO CHARTER SCHOOL,1,(blank),Urban,4137 Bloomington Ave,MINNEAPOLIS,Hennepin County,55407,44.927803,-93.251996,"University of Minnesota Medical Center, Fairview",2.858250087002362
3870,MN,C2700003,270022603471,Kato Public Charter School,1,No,Urban,110 N 6Th St,Mankato,Blue Earth County,56001,44.164422,-93.996255,Hennepin Healthcare,66.50802478118973
3871,MN,C2700004,270022503464,Schoolcraft Learning Community Charter,1,No,Rural,8955 DEER SCHOOL RD,BEMIDJI,Beltrami County,56601,47.655568,-95.008686,Altru Health System,97.21930513359175
3872,MN,C2700009,270022103478,Riverway Learning Community Charter,1,No,Town,1733 Service Drive Ste 18,Winona,Winona County,55987,44.055579,-91.691809,Gundersen Lutheran Medical Center,28.540478427811273
3873,MN,C2700011,270022003473,Aurora Charter School,1,No,Urban,2101 E 26Th St,MINNEAPOLIS,Hennepin County,55404,44.961772,-93.234096,"University of Minnesota Medical Center, Fairview",0.4421655851720283
3874,MN,C2700012,270022004420,Aurora Middle School,4,No,Urban,2103 E 26Th St,MINNEAPOLIS,Hennepin County,55404,44.954845,-93.24106,"University of Minnesota Medical Center, Fairview",0.9161372106582915
3875,MN,C2700014,270021804782,Crosslake Community High School,4,Yes,Rural,35808 COUNTY ROAD 66,CROSSLAKE,Crow Wing County,56442,46.672267,-94.108168,St. Cloud Hospital,75.8461821882785
3876,MN,C2701001,270018503138,Academia Cesar Chavez Charter School,1,No,Urban,1801 LACROSSE AVE,SAINT PAUL,Ramsey County,55119,44.971650,-93.024021,Regions Hospital,3.663959477130604
3877,MN,C2701002,270018603139,AFSA High School,1,No,Suburban,100 Vadnais Blvd,Vadnais Heights,Ramsey County,55127,45.04623,-93.095934,Regions Hospital,6.2692783533432745
3878,MN,C2701003,270018703140,AVALON SCHOOL,1,No,Urban,700 Glendale St,SAINT PAUL,Ramsey County,55114,44.962184,-93.198625,"University of Minnesota Medical Center, Fairview",1.9210131953811584
3879,MN,C2701007,270019003143,Friendship Academy Of Fine Arts Charter,1,No,Urban,2600 E 38Th St,MINNEAPOLIS,Hennepin County,55406,44.934399,-93.234296,"University of Minnesota Medical Center, Fairview",2.3123264190176855
3880,MN,C2701008,270023003482,HOPE COMMUNITY ACADEMY,1,(blank),Urban,720 Payne Avenue,SAINT PAUL,Ramsey County,55101,44.963335,-93.073064,Regions Hospital,1.2192049912745189
3881,MN,C2701009,270018903142,MN International Middle Charter,1,No,Urban,277 12Th Ave N,MINNEAPOLIS,Hennepin County,55401,44.989196,-93.282841,Hennepin Healthcare,1.531732059534548
3882,MN,C2701010,270019103144,Pillager Area Charter School,1,No,Rural,12763 County Rd 1,PILLAGER,Cass County,56473,46.32944,-94.475,St. Cloud Hospital,54.13363155104766
3883,MN,C2701011,270019403147,Ridgeway Community School,1,No,Rural,35564 County Rd 12,HOUSTON,Houston County,55943,43.781431,-91.571198,Gundersen Lutheran Medical Center,16.1606450246399
3884,MN,C2701013,270022103136,Riverway Secondary,4,No,Town,1733 Service Drive Ste 18,Winona,Winona County,55987,44.055579,-91.691809,Gundersen Lutheran Medical Center,28.540478427811273
3885,MN,C2701014,270018604854,AFSA K-8 School,1,No,Suburban,2925 COUNTRY DRIVE,LITTLE CANADA,Ramsey County,55117,45.028856,-93.091145,Regions Hospital,5.073056029340496
3886,MN,C2701015,270018704664,Avalon Middle School,4,No,Urban,700 Glendale Street,SAINT PAUL,Ramsey County,55114,44.962184,-93.198625,"University of Minnesota Medical Center, Fairview",1.9210131953811584
3887,MN,C2702001,270020903270,Harbor City International Charter,1,No,Urban,332 W Michigan Street Ste 300,Duluth,St. Louis County,55802,46.783173,-92.101769,Essentia Health St. Mary's Medical Center,0.7677392888654639
3888,MN,C2702002,270021403275,New Century Charter School,1,No,Town,950 SCHOOL RD SW,Hutchinson,Mcleod County,55350,44.878850,-94.397428,St. Cloud Hospital,49.38948923265006
3889,MN,C2702003,270020801700,North Shore Community School,1,No,Rural,5926 Ryan Rd,Duluth,St. Louis County,55804,46.940625,-91.898713,St. Luke's Hospital,13.334263090158343
3890,MN,C2702004,270023703278,"Partnership Academy, Inc.",1,No,Suburban,6500 NICOLLET AVENUE S,RICHFIELD,Hennepin County,55423,44.885000,-93.278699,"University of Minnesota Medical Center, Fairview",6.072408102692983
3891,MN,C2702005,270021203273,Prairie Creek Community School,1,No,Rural,27695 Denmark Ave,Northfield,Dakota County,55057,44.545716,-93.156928,Regions Hospital,28.473822862127367
3892,MN,C2702006,270021103272,Sage Academy Charter School,1,No,Suburban,3900 85Th Ave N,Brooklyn Park,Hennepin County,55443,45.109327,-93.33196,Mercy Hospital,5.397017969789567
3893,MN,C2702007,270023502689,Trio Wolf Creek Distance Learning,1,Yes,Rural,10363 Liberty Ln,Chisago City,Chisago County,55013,45.37767,-92.895855,Mercy Hospital,26.667190536420375
3894,MN,C2702008,270021303274,Watershed High School,1,No,Suburban,6541 16Th Ave S,RICHFIELD,Hennepin County,55423,44.8842,-93.251291,"University of Minnesota Medical Center, Fairview",5.818203901172322
3895,MN,C2702012,270011703264,MTS Minnesota Virtual High School,1,Yes,Urban,180 East Fifth Street M10A,SAINT PAUL,Ramsey County,55101,44.948333,-93.088535,Regions Hospital,0.5981169282883
3896,MN,C2703001,270035504151,Arcadia Charter School,1,No,Town,1719 Cannon Rd,Northfield,Rice County,55057,44.439602,-93.185006,Regions Hospital,35.915803317289246
3897,MN,C2703002,270033904177,Great Expectations,1,No,Rural,550 E 5Th St,GRAND MARAIS,Cook County,55604,47.757384,-90.318413,St. Luke's Hospital,106.20014456627224
3898,MN,C2703003,270034304133,Paladin Academy,1,No,Suburban,308 Northtown Dr,Blaine,Anoka County,55434,45.124903,-93.261911,Mercy Hospital,6.590938677412387
3899,MN,C2703005,270034504166,TrekNorth High School,1,No,Town,2400 Pine Ridge Avenue Nw,BEMIDJI,Beltrami County,56601,47.492198,-94.901237,Essentia Health Fargo,101.3682105843718
3900,MN,C2703006,270035304173,Urban Academy Charter School,1,No,Urban,1668 MONTREAL AVE,SAINT PAUL,Ramsey County,55116,44.911921,-93.170597,Regions Hospital,4.753056113446434
3901,MN,C2703007,270034604167,Voyageurs Expeditionary High School,1,No,Town,3724 Bemidji Ave N,BEMIDJI,Beltrami County,56601,47.504919,-94.875101,Essentia Health Fargo,102.85062356887852
3902,MN,C2703008,270011504163,Community Of Peace Academy Secondary,4,No,Urban,471 Magnolia Ave E,SAINT PAUL,Ramsey County,55130,44.973886,-93.0805,Regions Hospital,1.464772163997159
3903,MN,C2703010,270034104164,Minnesota Internship Center - Rondo Campus,1,No,Urban,1821 University Ave W,SAINT PAUL,Ramsey,55104,44.95584,-93.17694,"University of Minnesota Medical Center, Fairview",3.0555825898814786
3904,MN,C2703011,270034104165,Minnesota Internship Center - Unity Campus,1,No,Urban,2507 Fremont Ave N,MINNEAPOLIS,Hennepin County,55411,45.005114,-93.295939,North Memorial Health Hospital,1.4851117790560058
3905,MN,C2703017,270033704175,Nova Classical Academy,1,No,Urban,1455 Victoria Way,SAINT PAUL,Ramsey County,55102,44.917559,-93.137643,Regions Hospital,3.3374548262082153
